CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
12065187,02/10/2020 12:38:00 PM,02/14/2020 09:56:20 AM,02/14/2020 09:56:20 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75059607,-122.40472868,"(37.75059607, -122.40472868)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065187/photos
12088230,02/15/2020 09:52:00 AM,02/25/2020 04:01:07 PM,02/25/2020 04:01:07 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Park_Patrol,Other,"GGP Stow Lake and Strawberry Hill, , SAN FRANCISCO, CA, 94122",GGP Stow Lake  and Strawberry Hill,1,Golden Gate Park,RICHMOND,37.767608642578,-122.47580965061,"(37.76760864, -122.47580965)",Mobile/Open311,http://mobile311.sfgov.org/reports/12088230/photos
12091551,02/16/2020 11:00:00 AM,02/25/2020 07:08:05 AM,02/25/2020 07:08:05 AM,Closed,"Case Resolved
Custodians service the are and cleaned",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Other,"South Park, 64 SOUTH PARK AVE, SAN FRANCISCO, CA, 94107",SOUTH PARK AVE,6,South Beach,SOUTHERN,37.781578063965,-122.393951416016,"(37.78157806, -122.39395142)",Phone,
12095862,02/17/2020 01:48:00 PM,02/25/2020 11:22:00 AM,02/25/2020 11:22:00 AM,Closed,"Case Resolved - Missing section of guard rail on O'Shaughnessy Blvd - X1104 # 1192443,",DPW BSM Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,Intersection of MALTA DR and OSHAUGHNESSY BLVD,MALTA DR,8,Glen Park,INGLESIDE,37.7411805,-122.4459873,"(37.7411805, -122.4459873)",Web,http://mobile311.sfgov.org/reports/12095862/photos
12033521,02/03/2020 02:41:00 PM,02/11/2020 08:12:28 AM,02/11/2020 08:12:28 AM,Closed,"Case Resolved
Graffiti was removed thank you.",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Upper Noe Playground, , SAN FRANCISCO, CA, 94131",Upper Noe Playground,8,Noe Valley,INGLESIDE,37.7424668,-122.4280358,"(37.7424668, -122.4280358)",Mobile/Open311,http://mobile311.sfgov.org/reports/12033521/photos
12069009,02/11/2020 09:17:22 AM,02/11/2020 09:24:00 AM,02/11/2020 09:24:00 AM,Closed,Case is a Duplicate - Same as #12069016.,RPD NSA Queue,Rec and Park Requests,Park - UrbanForestry,Other,"Youngblood-Coleman Playground, 1398 HUDSON ST, SAN FRANCISCO, CA, 94124",HUDSON ST,10,Bayview,BAYVIEW,37.73828,-122.38449167,"(37.73828, -122.38449167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12069009/photos
12069016,02/11/2020 09:18:00 AM,,03/10/2020 06:07:34 PM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - UrbanForestry,Other,"Youngblood-Coleman Playground, 1398 HUDSON ST, SAN FRANCISCO, CA, 94124",HUDSON ST,10,Bayview,BAYVIEW,37.73828,-122.38449167,"(37.73828, -122.38449167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12069016/photos
12070380,02/11/2020 12:25:00 PM,02/11/2020 12:36:00 PM,02/11/2020 12:36:00 PM,Closed,Case is a Duplicate - Same as #12067819,RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Upper Noe Playground, , SAN FRANCISCO, CA, 94131",Upper Noe Playground,8,Noe Valley,INGLESIDE,37.742431640625,-122.427795410156,"(37.74243164, -122.42779541)",Twitter,https://reply.buffer.com/conversations/XkMLIjbgUwABEqTP
12096178,02/17/2020 02:57:00 PM,02/21/2020 08:00:20 AM,02/21/2020 08:00:20 AM,Closed,Case Resolved - The work was performed under work order #SMY-218096. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"States Street Playground, , SAN FRANCISCO, CA, 94114",States Street Playground,8,Corona Heights,PARK,37.76432,-122.437103333333,"(37.76432, -122.43710333)",Mobile/Open311,http://mobile311.sfgov.org/reports/12096178/photos
12096260,02/17/2020 03:09:00 PM,02/21/2020 08:33:38 AM,02/21/2020 08:33:38 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75058493,-122.40519941,"(37.75058493, -122.40519941)",Mobile/Open311,http://mobile311.sfgov.org/reports/12096260/photos
12119771,02/22/2020 10:12:00 AM,02/25/2020 11:57:06 AM,02/25/2020 11:57:06 AM,Closed,"Case Resolved
Trash removed",RPD Natural Areas Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Glen Canyon Park, , SAN FRANCISCO, CA, 94131",Glen Canyon Park,8,Glen Park,INGLESIDE,37.740251314861,-122.440837333093,"(37.74025131, -122.44083733)",Mobile/Open311,http://mobile311.sfgov.org/reports/12119771/photos
12096323,02/17/2020 03:17:19 PM,02/17/2020 07:40:00 PM,02/17/2020 07:40:00 PM,Closed,Case Resolved,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Kidpower Park, SAN FRANCISCO, CA, 94110",HOFF ST,6,Mission,MISSION,37.7642183,-122.4202628,"(37.7642183, -122.4202628)",Mobile/Open311,
12119910,02/22/2020 10:41:00 AM,02/25/2020 03:19:19 PM,02/25/2020 03:19:19 PM,Closed,"Case Resolved
Gardener string trimmed weeds along stairway",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,"Glen Canyon Park, , SAN FRANCISCO, CA, 94131",Glen Canyon Park,8,Glen Park,INGLESIDE,37.737161619624,-122.439998723681,"(37.73716162, -122.43999872)",Mobile/Open311,http://mobile311.sfgov.org/reports/12119910/photos
12120704,02/22/2020 01:49:00 PM,,02/25/2020 09:56:54 AM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - UrbanForestry,Broken_Limb,Intersection of MARTIN LUTHER KING JR DR and 7TH AVE,MARTIN LUTHER KING JR DR,5,Golden Gate Park,RICHMOND,37.766429901123,-122.464385986328,"(37.7664299, -122.46438599)",Phone,
12070466,02/11/2020 12:37:00 PM,02/11/2020 01:56:00 PM,02/11/2020 01:56:00 PM,Closed,Case Resolved,Animal Care and Control - G,Rec and Park Requests,Park - Park_Patrol,Other,Intersection of DUTCH WINDMILL ACCESS RD and JOHN F KENNEDY DR,DUTCH WINDMILL ACCESS RD,1,Golden Gate Park,RICHMOND,37.772105324737,-122.511401137335,"(37.77210532, -122.51140114)",Mobile/Open311,http://mobile311.sfgov.org/reports/12070466/photos
12096624,02/17/2020 04:19:00 PM,02/27/2020 08:00:20 AM,02/27/2020 08:00:20 AM,Closed,Case Resolved - The work was performed under work order #SMY-218383. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Billy Goat Hill, , SAN FRANCISCO, CA, 94131",Billy Goat Hill,8,Fairmount,INGLESIDE,37.741067335045,-122.433466706539,"(37.74106734, -122.43346671)",Mobile/Open311,http://mobile311.sfgov.org/reports/12096624/photos
12122738,02/23/2020 08:06:00 AM,02/25/2020 09:32:26 AM,02/25/2020 09:32:26 AM,Closed,Case Resolved,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Excelsior Playground, , SAN FRANCISCO, CA, 94112",Excelsior Playground,11,Excelsior,INGLESIDE,37.720355987549,-122.433219909668,"(37.72035599, -122.43321991)",Phone,
12124923,02/23/2020 04:50:00 PM,03/04/2020 02:57:04 PM,03/04/2020 02:57:04 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"GGP Panhandle, , SAN FRANCISCO, CA, 94117",GGP Panhandle,5,Panhandle,PARK,37.773433333355,-122.442538290361,"(37.77343333, -122.44253829)",Mobile/Open311,
12127353,02/24/2020 09:46:00 AM,02/25/2020 03:36:15 PM,02/25/2020 03:36:15 PM,Closed,"Case Resolved
Request 169417",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"Sunnyside Conservatory, , SAN FRANCISCO, CA, 94131",Sunnyside Conservatory,8,Sunnyside,INGLESIDE,37.731963982466,-122.440900022048,"(37.73196398, -122.44090002)",Mobile/Open311,http://mobile311.sfgov.org/reports/12127353/photos
12130515,02/24/2020 06:07:14 PM,02/25/2020 07:10:00 AM,02/25/2020 07:10:00 AM,Closed,Cancelled - This was reported yesterday and RPD can take no action at this time since it is now the following day.  The best way to report dogs off-leash is to call RPD directly.,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Mountain Lake Park, SAN FRANCISCO, CA, 94118",11TH AVE,2,Presidio Terrace,RICHMOND,37.787218473252,-122.46840961154,"(37.78721847, -122.46840961)",Mobile/Open311,
12131056,02/24/2020 09:53:00 PM,,02/25/2020 07:12:06 AM,Open,N/A,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"Golden Gate Park, , SAN FRANCISCO, CA, 94122",Golden Gate Park,1,Golden Gate Park,RICHMOND,37.769058227539,-122.480949401855,"(37.76905823, -122.4809494)",Phone,
12131501,02/25/2020 07:05:00 AM,,02/25/2020 07:19:15 AM,Open,N/A,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"John McLaren Park, , SAN FRANCISCO, CA, 94134",John McLaren Park,10,McLaren Park,INGLESIDE,37.7247175,-122.4204128,"(37.7247175, -122.4204128)",Web,
12131881,02/25/2020 08:17:00 AM,,02/25/2020 11:30:24 AM,Open,N/A,DPW Ops Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,"15 HIGHLAND AVE, SAN FRANCISCO, CA, 94110",HIGHLAND AVE,8,Fairmount,INGLESIDE,37.737581,-122.425028,"(37.737581, -122.425028)",Mobile/Open311,http://mobile311.sfgov.org/reports/12131881/photos
12133012,02/25/2020 10:37:35 AM,02/25/2020 10:42:00 AM,02/25/2020 10:42:00 AM,Closed,Case is a Duplicate - Same as #12120688.,RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Buena Vista Park, , SAN FRANCISCO, CA, 94117",Buena Vista Park,8,Buena Vista,PARK,37.768545710726,-122.441302586708,"(37.76854571, -122.44130259)",Mobile/Open311,http://mobile311.sfgov.org/reports/12133012/photos
12099400,02/18/2020 10:14:00 AM,02/19/2020 05:00:00 PM,02/19/2020 05:00:00 PM,Closed,Case Resolved - Area cleaned,RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Sunnyside Playground, , SAN FRANCISCO, CA, 94127",Sunnyside Playground,7,Sunnyside,INGLESIDE,37.733665466309,-122.447479248047,"(37.73366547, -122.44747925)",Phone,
12136776,02/26/2020 02:45:59 AM,02/26/2020 03:10:00 PM,02/26/2020 03:10:00 PM,Closed,No Action Required,RPD NSA Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,"Joseph L. Alioto Performing Arts Piazza, , SAN FRANCISCO, CA, 94102",Joseph L. Alioto Performing Arts Piazza,6,Civic Center,NORTHERN,37.77903473,-122.4209946,"(37.77903473, -122.4209946)",Mobile/Open311,
12136833,02/26/2020 02:59:00 AM,03/02/2020 10:49:00 AM,03/02/2020 10:49:00 AM,Closed,"Case Resolved - Garbage/Trash cleared as of Thursday, 2/27/20.",Port Authority - G,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"South Park, 64 SOUTH PARK AVE, SAN FRANCISCO, CA, 94107",SOUTH PARK AVE,6,South Beach,SOUTHERN,37.7848786,-122.3886705,"(37.7848786, -122.3886705)",Mobile/Open311,http://mobile311.sfgov.org/reports/12136833/photos
12101849,02/18/2020 04:16:00 PM,02/20/2020 11:10:00 AM,02/20/2020 11:10:00 AM,Closed,Case Transferred - Reason for reallocation: Reported to GGNRA via email,311 Service Request Queue - Hold,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"197 SEAL ROCK DR, SAN FRANCISCO, CA, 94121",SEAL ROCK DR,1,Lincoln Park / Ft. Miley,RICHMOND,37.78025833,-122.51284667,"(37.78025833, -122.51284667)",Mobile/Open311,http://mobile311.sfgov.org/reports/12101849/photos
12026173,02/01/2020 04:53:00 PM,02/10/2020 07:30:14 AM,02/10/2020 07:30:14 AM,Closed,Case Resolved - The work was performed under work order #SMY-217481. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Cayuga Playground, 301 NAGLEE AVE, SAN FRANCISCO, CA, 94112",NAGLEE AVE,11,Outer Mission,INGLESIDE,37.714092408418,-122.450155289074,"(37.71409241, -122.45015529)",Mobile/Open311,http://mobile311.sfgov.org/reports/12026173/photos
12029015,02/02/2020 02:46:00 PM,02/10/2020 08:05:54 AM,02/10/2020 08:05:54 AM,Closed,"Case Resolved
Flagpole was removed",RPD Natural Areas Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Mt. Davidson Park, , SAN FRANCISCO, CA, 94127",Mt. Davidson Park,7,Sherwood Forest,INGLESIDE,37.7383333,-122.4533333,"(37.7383333, -122.4533333)",Web,http://mobile311.sfgov.org/reports/12029015/photos
12047692,02/06/2020 01:09:00 PM,03/15/2020 10:16:29 PM,03/15/2020 10:16:29 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 12018603,Duplicate Case Hold Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75061568,-122.40470085,"(37.75061568, -122.40470085)",Mobile/Open311,http://mobile311.sfgov.org/reports/12047692/photos
12048656,02/06/2020 03:50:00 PM,02/10/2020 02:40:01 AM,02/10/2020 02:40:01 AM,Closed,Case Resolved - The sign shop has completed and closed this request.,DPT SignShop Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Signage,Intersection of FELL ACCESS RD and FELL ST,FELL ACCESS RD,5,Panhandle,PARK,37.7721565,-122.4524767,"(37.7721565, -122.4524767)",Web,
12144118,02/27/2020 11:02:00 AM,03/19/2020 11:29:11 AM,03/19/2020 11:29:11 AM,Closed,"Case Resolved
The fence is not up yet but this is a duplicate service request.Please close this request , the first request will address this issue.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Carpentry,"Aptos Playground, , SAN FRANCISCO, CA, 94127",Aptos Playground,7,Balboa Terrace,TARAVAL,37.728523254395,-122.466537475586,"(37.72852325, -122.46653748)",Phone,
12059735,02/09/2020 09:22:00 AM,02/10/2020 08:16:02 AM,02/10/2020 08:16:02 AM,Closed,Case Resolved - Issue addressed by staff.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Alta Plaza Park, , SAN FRANCISCO, CA, 94115",Alta Plaza Park,2,Pacific Heights,NORTHERN,37.791050551494,-122.438142048309,"(37.79105055, -122.43814205)",Mobile/Open311,http://mobile311.sfgov.org/reports/12059735/photos
12060196,02/09/2020 11:06:00 AM,02/10/2020 08:34:11 AM,02/10/2020 08:34:11 AM,Closed,Case Resolved - Issue addressed by staff.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - UrbanForestry,Broken_Limb,"Alta Plaza Park, , SAN FRANCISCO, CA, 94115",Alta Plaza Park,2,Pacific Heights,NORTHERN,37.791172027588,-122.43766784668,"(37.79117203, -122.43766785)",Phone,
12060317,02/09/2020 11:29:00 AM,02/10/2020 08:18:05 AM,02/10/2020 08:18:05 AM,Closed,"Case Resolved
New trash cans are going on the pad then the old can will be removed",RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Park_Patrol,Other,Intersection of MANSELL ST and BRAZIL AVE,MANSELL ST,9,McLaren Park,INGLESIDE,37.717151476228,-122.425503778581,"(37.71715148, -122.42550378)",Mobile/Open311,http://mobile311.sfgov.org/reports/12060317/photos
12060666,02/09/2020 12:44:00 PM,02/10/2020 05:57:00 PM,02/10/2020 05:57:00 PM,Closed,Comment Noted,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Glen Canyon Park, , SAN FRANCISCO, CA, 94131",Glen Canyon Park,8,Glen Park,INGLESIDE,37.74002456665,-122.442733764648,"(37.74002457, -122.44273376)",Phone,
12061680,02/09/2020 04:41:00 PM,02/10/2020 08:34:11 AM,02/10/2020 08:34:11 AM,Closed,Case Resolved - Issue addressed by staff.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - UrbanForestry,Other,"Collins P. Huntington Park, , SAN FRANCISCO, CA, 94108",Collins P. Huntington Park,3,Nob Hill,CENTRAL,37.792092,-122.4121177,"(37.792092, -122.4121177)",Mobile/Open311,http://mobile311.sfgov.org/reports/12061680/photos
12145787,02/27/2020 02:54:00 PM,,02/27/2020 04:40:40 PM,Open,N/A,DPW Ops Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Other,Intersection of ALEMANY BLVD and VICTORIA ST,ALEMANY BLVD,7,Merced Heights,TARAVAL,37.711761474609,-122.465270996094,"(37.71176147, -122.465271)",Phone,
12063368,02/10/2020 08:46:00 AM,02/10/2020 09:17:00 AM,02/10/2020 09:17:00 AM,Closed,Case Resolved - Handled by park patrol.,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"250 POLK ST, SAN FRANCISCO, CA, 94102",POLK ST,6,Civic Center,NORTHERN,37.77986908,-122.41716003,"(37.77986908, -122.41716003)",Mobile/Open311,http://mobile311.sfgov.org/reports/12063368/photos
12065059,02/10/2020 12:24:00 PM,02/21/2020 08:54:30 AM,02/21/2020 08:54:30 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.7504561,-122.404669,"(37.7504561, -122.404669)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065059/photos
12065115,02/10/2020 12:29:00 PM,02/21/2020 09:01:38 AM,02/21/2020 09:01:38 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75082397,-122.40490723,"(37.75082397, -122.40490723)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065115/photos
12065716,02/10/2020 01:49:56 PM,02/10/2020 02:45:00 PM,02/10/2020 02:45:00 PM,Closed,Scheduled,RPD NSA Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Youngblood-Coleman Playground, 1398 HUDSON ST, SAN FRANCISCO, CA, 94124",HUDSON ST,10,Bayview,BAYVIEW,37.739110616603,-122.384230512749,"(37.73911062, -122.38423051)",Mobile/Open311,
12067198,02/10/2020 06:18:00 PM,02/10/2020 06:45:00 PM,02/10/2020 06:45:00 PM,Closed,Case Resolved - Ranger going to site to unlock,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Lock_Out_Other,"GGP County Fair Building and Horticultural Library, , SAN FRANCISCO, CA, 94122",GGP County Fair Building and Horticultural Library,1,Golden Gate Park,RICHMOND,37.766342163086,-122.467109680176,"(37.76634216, -122.46710968)",Phone,
12070737,02/11/2020 01:16:00 PM,02/12/2020 04:06:00 PM,02/12/2020 04:06:00 PM,Closed,Case is a Duplicate,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75043701,-122.40492482,"(37.75043701, -122.40492482)",Mobile/Open311,http://mobile311.sfgov.org/reports/12070737/photos
12027541,02/02/2020 09:01:00 AM,02/14/2020 09:51:56 AM,02/14/2020 09:51:56 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75057327,-122.40484234,"(37.75057327, -122.40484234)",Mobile/Open311,
12089286,02/15/2020 01:53:00 PM,02/27/2020 08:00:21 AM,02/27/2020 08:00:21 AM,Closed,REVIEW - The work was performed under work order #SMY-218252. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Hamilton Playground, 1900 GEARY BLVD, SAN FRANCISCO, CA, 94115",GEARY BLVD,5,Lower Pacific Heights,NORTHERN,37.784443347401,-122.43723656539,"(37.78444335, -122.43723657)",Mobile/Open311,
